MAINTENANCE_ID,START_TIME,END_TIME,PART_TYPE,MAINTENANCE_LOCAL,MAINTENANCE_TYPE,SERVICE_NAME,OBSERVATION,PART_NUMBER,MACHINERY_ID,MACHINERY_HOURMETER,OPERATION,REPAIR_TIME,START_YEAR,START_MONTH,START_DATE_CONCAT,TIME_SINCE_LAST_REPAIR
81023,2020-08-13 15:00:00,2020-08-13 15:30:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Terminal frouxo ,1.0,TAC 20,4843,Baldeio,0.0,2020,8,2020-8,95.0
81026,2020-08-13 17:45:00,2020-08-13 19:00:00,OLEOS E LUBRIFICANTES,,Preventiva,OLEO 10W30,Filtro transmissão danificado por brotos de teka,20.0,TAC 20,4850,Baldeio,1.0,2020,8,2020-8,7.0
81026,2020-08-13 17:45:00,2020-08-13 19:00:00,FILTROS,,Preventiva,FILTRO DA TRANSMISSÃO,Filtro transmissão danificado por brotos de teka,1.0,TAC 20,4850,Baldeio,1.0,2020,8,2020-8,0.0
81032,2020-08-19 10:20:00,2020-08-19 11:10:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Tubo hidráulico com desgaste no terminal.,1.0,TAC 20,4883,Baldeio,0.0,2020,8,2020-8,33.0
81053,2020-08-26 10:30:00,2020-08-26 12:00:00,OLEOS E LUBRIFICANTES,,Preventiva,OLEO 140,Tempo de uso,5.0,TAC 20,4903,Baldeio,1.0,2020,8,2020-8,20.0
81053,2020-08-26 10:30:00,2020-08-26 12:00:00,OLEOS E LUBRIFICANTES,,Preventiva,OLEO 10W30,Tempo de uso,20.0,TAC 20,4903,Baldeio,1.0,2020,8,2020-8,0.0
81089,2020-09-26 09:00:00,2020-09-26 12:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Reparo do giro desgastado ,1.0,TAC 20,4903,Baldeio,3.0,2020,9,2020-9,0.0
81062,2020-09-02 09:30:00,2020-09-02 16:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Câmera furo na galha da teca,1.0,TAC 20,4945,Baldeio,6.0,2020,9,2020-9,42.0
81099,2020-09-08 13:30:00,2020-09-08 16:30:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Montagem de penel câmara furada,1.0,TAC 20,4968,Baldeio,3.0,2020,9,2020-9,23.0
81077,2020-09-08 17:50:00,2020-09-08 18:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Furol o penel na galha da teca.,1.0,TAC 20,4968,Baldeio,0.0,2020,9,2020-9,0.0
81084,2020-09-17 11:00:00,2020-09-17 11:50:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Aperto de parafusos ,1.0,TAC 20,5026,Baldeio,0.0,2020,9,2020-9,58.0
81202,2020-09-25 08:20:00,2020-09-25 10:10:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Manutenção ,1.0,TAC 20,5044,Baldeio,1.0,2020,9,2020-9,18.0
81202,2020-09-25 08:20:00,2020-09-25 10:10:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Manutenção ,1.0,TAC 20,5044,Baldeio,1.0,2020,9,2020-9,0.0
81154,2020-09-24 10:00:00,2020-09-24 16:40:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Eixo traseiro quebrado,1.0,TAC 20,5044,Baldeio,6.0,2020,9,2020-9,0.0
81202,2020-09-25 08:20:00,2020-09-25 10:10:00,FILTROS,,Preventiva,FILTRO DA TRANSMISSÃO,Manutenção ,1.0,TAC 20,5044,Baldeio,1.0,2020,9,2020-9,0.0
81330,2020-10-08 16:00:00,2020-10-08 16:30:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1/2""",Desgaste,1.5,TAC 20,5089,Baldeio,0.0,2020,10,2020-10,45.0
81330,2020-10-08 16:00:00,2020-10-08 16:30:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1/2'',Desgaste,2.0,TAC 20,5089,Baldeio,0.0,2020,10,2020-10,0.0
81344,2020-10-14 15:20:00,2020-10-14 16:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Tempo de uso ,1.0,TAC 20,5125,Baldeio,0.0,2020,10,2020-10,36.0
81344,2020-10-14 15:20:00,2020-10-14 16:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Tempo de uso ,2.0,TAC 20,5125,Baldeio,0.0,2020,10,2020-10,0.0
81360,2020-10-27 08:30:00,2020-10-27 15:20:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Ponta de toco,1.0,TAC 20,5204,Baldeio,6.0,2020,10,2020-10,79.0
81361,2020-10-28 08:10:00,2020-10-28 08:40:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 3.25MM,Trincado na gara,5.0,TAC 20,5216,Baldeio,0.0,2020,10,2020-10,12.0
81622,2020-11-13 09:30:00,2020-11-13 12:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Solda na gara ,1.0,TAC 20,5258,Baldeio,2.0,2020,11,2020-11,42.0
81622,2020-11-13 09:30:00,2020-11-13 12:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Solda na gara ,2.0,TAC 20,5258,Baldeio,2.0,2020,11,2020-11,0.0
81622,2020-11-13 09:30:00,2020-11-13 12:00:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 3.25MM,Solda na gara ,12.0,TAC 20,5258,Baldeio,2.0,2020,11,2020-11,0.0
81746,2020-12-10 08:00:00,2020-12-10 09:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Tempo de uso,2.0,TAC 20,5406,Baldeio,1.0,2020,12,2020-12,148.0
81840,2021-01-05 14:00:00,2021-01-05 15:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Revisao,1.0,TAC 20,5500,Baldeio,1.0,2021,1,2021-1,94.0
81840,2021-01-05 14:00:00,2021-01-05 15:00:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Revisao,1.0,TAC 20,5500,Baldeio,1.0,2021,1,2021-1,0.0
81835,2021-01-07 17:30:00,2021-01-07 17:50:00,PEÇAS VALTRA,,Corretiva,BARRA SELETORA DIVERSAS ,Tempo de uso,1.0,TAC 20,5500,Baldeio,0.0,2021,1,2021-1,0.0
81840,2021-01-05 14:00:00,2021-01-05 15:00:00,PEÇAS VALTRA,,Preventiva,CORREIA DO ALTERNADOR VALTRA,Revisao,1.0,TAC 20,5500,Baldeio,1.0,2021,1,2021-1,0.0
81932,2021-01-21 14:00:00,2021-01-21 15:00:00,FILTROS,,Corretiva,FILTRO DE COMBUSTIVEL,Tempo de uso,1.0,TAC 20,5560,Baldeio,1.0,2021,1,2021-1,60.0
82519,2021-05-06 13:30:00,2021-05-06 15:40:00,FILTROS,,Corretiva,FILTRO DE COMBUSTIVEL,Troca de oleo do motor e filtro disel e motor,1.0,TAC 20,5736,Baldeio,2.0,2021,5,2021-5,176.0
82519,2021-05-06 13:30:00,2021-05-06 15:40:00,FILTROS,,Corretiva,FILTRO DO MOTOR,Troca de oleo do motor e filtro disel e motor,1.0,TAC 20,5736,Baldeio,2.0,2021,5,2021-5,0.0
82524,2021-05-11 08:00:00,2021-05-11 09:00:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Reaperto ,1.0,TAC 20,5750,Baldeio,1.0,2021,5,2021-5,14.0
82544,2021-05-13 08:30:00,2021-05-13 09:20:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Troca do cavalete ,1.0,TAC 20,5770,Baldeio,0.0,2021,5,2021-5,20.0
82518,2021-05-13 08:40:00,2021-05-13 09:40:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Mangueira do rotator e cavalete do comando ,2.0,TAC 20,5770,Baldeio,1.0,2021,5,2021-5,0.0
82518,2021-05-13 08:40:00,2021-05-13 09:40:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Mangueira do rotator e cavalete do comando ,1.0,TAC 20,5770,Baldeio,1.0,2021,5,2021-5,0.0
82532,2021-05-05 18:00:00,2021-05-10 18:20:00,PEÇAS VALTRA,,Corretiva,ROLAMENTO DIVERSOS VALTRA,Rolamento estorado ,1.0,TAC 20,5777,Baldeio,120.0,2021,5,2021-5,7.0
82538,2021-05-18 07:55:00,2021-05-18 08:40:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Cabo de energia do motor de aranque,1.0,TAC 20,5787,Baldeio,0.0,2021,5,2021-5,10.0
82547,2021-05-19 09:00:00,2021-05-19 10:32:00,ELETRODOS,,Corretiva,"ELETRODO CROMO NIQUEL 2,5MM",Solda no pino do telescopio,1.0,TAC 20,5796,Baldeio,1.0,2021,5,2021-5,9.0
82546,2021-05-21 09:00:00,2021-05-21 09:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Troca de duas mangueiras do rotator uma estoro a outra pegou para reserva .,4.0,TAC 20,5821,Baldeio,0.0,2021,5,2021-5,25.0
82546,2021-05-21 09:00:00,2021-05-21 09:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Troca de duas mangueiras do rotator uma estoro a outra pegou para reserva .,2.0,TAC 20,5821,Baldeio,0.0,2021,5,2021-5,0.0
82536,2021-05-14 10:30:00,2021-05-14 11:20:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Mangueira da articulaçao furada ,2.0,TAC 20,8457,Baldeio,0.0,2021,5,2021-5,2636.0
82536,2021-05-14 10:30:00,2021-05-14 11:20:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Mangueira da articulaçao furada ,1.3,TAC 20,8457,Baldeio,0.0,2021,5,2021-5,0.0
81104,2020-08-26 09:00:00,2020-08-26 12:00:00,DIVERSOS,,Corretiva,KIT DE REPARO/VEDAÇÃO KOMATSU,Reparo do giro desgastado ,1.0,TAC 20,26108,Baldeio,3.0,2020,8,2020-8,17651.0
80997,2020-07-15 10:40:00,2020-07-15 11:10:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Batida em galhada ,1.0,TAC 20,47484,Baldeio,0.0,2020,7,2020-7,21376.0
81589,2020-10-26 08:10:00,2020-10-26 11:20:00,PEÇAS VALTRA,,Corretiva,KIT DE VEDAÇÃO DIVERSOS TMO,Desgaste nos retentor da lança desgaste natural ,1.0,TAC 21,1124,Baldeio,3.0,2020,10,2020-10,
79375,2020-01-20 16:00:00,2020-01-20 17:10:00,FILTROS,Paraiso,Preventiva,FILTRO DIESEL TANQUE COMBOIO,Revisão,1.0,TAC 21,1495,Baldeio,1.0,2020,1,2020-1,371.0
79375,2020-01-20 16:00:00,2020-01-20 17:10:00,PEÇAS TRATORES JD,Paraiso,Preventiva,ESTABILIZADOR TRATORES JD,Revisão,1.0,TAC 21,1495,Baldeio,1.0,2020,1,2020-1,0.0
79365,2020-01-27 17:00:00,2020-01-27 17:35:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 RETO,Desgaste,2.0,TAC 21,1511,Baldeio,0.0,2020,1,2020-1,16.0
79365,2020-01-27 17:00:00,2020-01-27 17:35:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1""",Desgaste,0.3,TAC 21,1511,Baldeio,0.0,2020,1,2020-1,0.0
79365,2020-01-27 17:00:00,2020-01-27 17:35:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",Desgaste,0.3,TAC 21,1511,Baldeio,0.0,2020,1,2020-1,0.0
79207,2020-01-27 16:00:00,2020-01-27 16:45:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',batida na pilha,2.0,TAC 21,1511,Baldeio,0.0,2020,1,2020-1,0.0
79207,2020-01-27 16:00:00,2020-01-27 16:45:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",batida na pilha,0.8,TAC 21,1511,Baldeio,0.0,2020,1,2020-1,0.0
79498,2020-02-05 10:30:00,2020-02-05 11:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 RETO,Desgaste,1.0,TAC 21,1556,Baldeio,0.0,2020,2,2020-2,45.0
79498,2020-02-05 10:30:00,2020-02-05 11:00:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 90°,Desgaste,1.0,TAC 21,1556,Baldeio,0.0,2020,2,2020-2,0.0
79498,2020-02-05 10:30:00,2020-02-05 11:00:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",Desgaste,0.9,TAC 21,1556,Baldeio,0.0,2020,2,2020-2,0.0
79563,2020-02-11 16:15:00,2020-02-11 16:45:00,ELETRODOS,Paraiso,Preventiva,"ELETRODO 6013 X 3,25MM",Trinca,1.0,TAC 21,1577,Baldeio,0.0,2020,2,2020-2,21.0
79564,2020-02-17 10:30:00,2020-02-17 11:10:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 RETO,Vazamento,1.0,TAC 21,1601,Baldeio,0.0,2020,2,2020-2,24.0
79564,2020-02-17 10:30:00,2020-02-17 11:10:00,MANGUEIRA HIDRÁULICA,Paraiso,Corretiva,"MANGUEIRA 1/2""",Vazamento,0.9,TAC 21,1601,Baldeio,0.0,2020,2,2020-2,0.0
79564,2020-02-17 10:30:00,2020-02-17 11:10:00,TERMINAL HIDRAULICO,Paraiso,Corretiva,TERMINAL FJ 10-8 45°,Vazamento,1.0,TAC 21,1601,Baldeio,0.0,2020,2,2020-2,0.0
79734,2020-03-03 08:10:00,2020-03-03 10:25:00,ELETRODOS,Paraiso,Preventiva,ELETRODO 6013 X 2.5MM,Solda nas proteção ,6.0,TAC 21,1676,Baldeio,2.0,2020,3,2020-3,75.0
79733,2020-03-03 08:40:00,2020-03-03 10:25:00,PORCAS,Paraiso,Preventiva,PORCAS DIVERSAS,Quebrou os parafuso da proteção de baixo do trator pegando no toco,16.0,TAC 21,1676,Baldeio,1.0,2020,3,2020-3,0.0
79733,2020-03-03 08:40:00,2020-03-03 10:25:00,PARAFUSO,Paraiso,Preventiva,PARAFUSOS DIVERSOS,Quebrou os parafuso da proteção de baixo do trator pegando no toco,16.0,TAC 21,1676,Baldeio,1.0,2020,3,2020-3,0.0
79775,2020-03-16 08:05:00,2020-03-16 10:50:00,ELETRODOS,Capim Branco,Preventiva,ELETRODO 6013 X 2.5MM,Entortou o escapamento porque pegou num broto ,6.0,TAC 21,1688,Baldeio,2.0,2020,3,2020-3,12.0
79939,2020-04-06 16:40:00,2020-04-06 17:10:00,MANGUEIRA HIDRÁULICA,Capim Branco,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira do rotator por ter pagado num galho ,1.0,TAC 21,1736,Baldeio,0.0,2020,4,2020-4,48.0
79939,2020-04-06 16:40:00,2020-04-06 17:10:00,TERMINAL HIDRAULICO,Capim Branco,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira do rotator por ter pagado num galho ,2.0,TAC 21,1736,Baldeio,0.0,2020,4,2020-4,0.0
79954,2020-05-11 13:30:00,2020-05-11 14:15:00,TERMINAL HIDRAULICO,Capim Branco,Preventiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira porque ficou imprensado na madeira,2.0,TAC 21,1784,Baldeio,0.0,2020,5,2020-5,48.0
79954,2020-05-11 13:30:00,2020-05-11 14:15:00,MANGUEIRA HIDRÁULICA,Capim Branco,Preventiva,"MANGUEIRA 1/2""",Estourou a mangueira porque ficou imprensado na madeira,0.6,TAC 21,1784,Baldeio,0.0,2020,5,2020-5,0.0
81278,2020-08-11 10:00:00,2020-08-11 16:40:00,PNEUS E CAMARAS,,Corretiva,CAMARA DE AR DIVERSOS,Furou o pneu do trator traseiro pegou um galho no bico do pneu ,1.0,TAC 21,1832,Baldeio,6.0,2020,8,2020-8,48.0
81571,2020-08-20 08:40:00,2020-08-20 09:10:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira da garra pegou no galho ,1.0,TAC 21,1865,Baldeio,0.0,2020,8,2020-8,33.0
81571,2020-08-20 08:40:00,2020-08-20 09:10:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira da garra pegou no galho ,2.0,TAC 21,1865,Baldeio,0.0,2020,8,2020-8,0.0
81294,2020-09-10 13:40:00,2020-09-10 15:10:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Bateu num toco e amassou a proteção do cardan ,2.0,TAC 21,1944,Baldeio,1.0,2020,9,2020-9,79.0
81298,2020-09-15 09:00:00,2020-09-15 11:40:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Entortou o peito de aço que protege o cardan pegou num toco fazer solda e arrumar reforço na proteção. ,1.0,TAC 21,1957,Baldeio,2.0,2020,9,2020-9,13.0
81587,2020-10-23 14:20:00,2020-10-23 16:00:00,PNEUS E CAMARAS,,Corretiva,CAMARA DE AR DIVERSOS,Furou o pneu da carreta num toco e estourou a mangueira do rotator na prensa ,1.0,TAC 21,2012,Baldeio,1.0,2020,10,2020-10,55.0
81587,2020-10-23 14:20:00,2020-10-23 16:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Furou o pneu da carreta num toco e estourou a mangueira do rotator na prensa ,1.0,TAC 21,2012,Baldeio,1.0,2020,10,2020-10,0.0
81587,2020-10-23 14:20:00,2020-10-23 16:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Furou o pneu da carreta num toco e estourou a mangueira do rotator na prensa ,2.0,TAC 21,2012,Baldeio,1.0,2020,10,2020-10,0.0
81538,2020-10-05 16:10:00,2020-10-06 09:10:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Furou a Câmara traseiro do trator pegou num toco e arrancou o bico do pneu ,2.0,TAC 21,2034,Baldeio,17.0,2020,10,2020-10,22.0
81541,2020-10-09 08:00:00,2020-10-09 14:00:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Imprensou as mangueira de ferro do telescópio no galho fez solda com a mig e ajustou as mangueira.,1.0,TAC 21,2054,Baldeio,6.0,2020,10,2020-10,20.0
81565,2020-10-19 08:30:00,2020-10-19 09:00:00,PORCAS,,Corretiva,PORCAS DIVERSAS,Caiu o pino da proteção do freio da carreta ,1.0,TAC 21,2079,Baldeio,0.0,2020,10,2020-10,25.0
81565,2020-10-19 08:30:00,2020-10-19 09:00:00,PARAFUSO,,Corretiva,PARAFUSOS DIVERSOS,Caiu o pino da proteção do freio da carreta ,1.0,TAC 21,2079,Baldeio,0.0,2020,10,2020-10,0.0
81584,2020-10-21 11:10:00,2020-10-21 11:28:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira da garra bateu no galho na hora da operação. ,0.9,TAC 21,2090,Baldeio,0.0,2020,10,2020-10,11.0
81584,2020-10-21 11:10:00,2020-10-21 11:28:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira da garra bateu no galho na hora da operação. ,2.0,TAC 21,2090,Baldeio,0.0,2020,10,2020-10,0.0
81595,2020-11-11 13:40:00,2020-11-11 17:00:00,PEÇAS VALTRA,,Corretiva,KIT DE VEDAÇÃO DIVERSOS TMO,Troca da Câmara de Ar da carreta e trocar do reparo do pistão da garra ,1.0,TAC 21,2216,Baldeio,3.0,2020,11,2020-11,126.0
81595,2020-11-11 13:40:00,2020-11-11 17:00:00,PNEUS E CAMARAS,,Corretiva,CAMARA DE AR DIVERSOS,Troca da Câmara de Ar da carreta e trocar do reparo do pistão da garra ,1.0,TAC 21,2216,Baldeio,3.0,2020,11,2020-11,0.0
82422,2020-11-30 17:00:00,2020-12-01 08:40:00,ELETRODOS,,Corretiva,ELETRODO 6013 X 2.5MM,QUEBROU A BARRA DA DIREÇÃO VEIS SOLDA E RECUPEROU E ESTAVA TAMBEM COM VAZAMENTO NO NIPE DO CILINDRO DO GIRO TROCA DO ANEL DE VEDAÇÃO E RECUPEROU A MANGUEIRA DA SAPATA,2.0,TAC 21,2300,Baldeio,15.0,2020,11,2020-11,84.0
82422,2020-11-30 17:00:00,2020-12-01 08:40:00,DIVERSOS,,Corretiva,ANEL/KIT DE VEDAÇÃO DIVERSOS VALTRA,QUEBROU A BARRA DA DIREÇÃO VEIS SOLDA E RECUPEROU E ESTAVA TAMBEM COM VAZAMENTO NO NIPE DO CILINDRO DO GIRO TROCA DO ANEL DE VEDAÇÃO E RECUPEROU A MANGUEIRA DA SAPATA,1.0,TAC 21,2300,Baldeio,15.0,2020,11,2020-11,0.0
82422,2020-11-30 17:00:00,2020-12-01 08:40:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,QUEBROU A BARRA DA DIREÇÃO VEIS SOLDA E RECUPEROU E ESTAVA TAMBEM COM VAZAMENTO NO NIPE DO CILINDRO DO GIRO TROCA DO ANEL DE VEDAÇÃO E RECUPEROU A MANGUEIRA DA SAPATA,1.0,TAC 21,2300,Baldeio,15.0,2020,11,2020-11,0.0
82432,2020-12-02 09:30:00,2020-12-02 10:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",estourou a mangueira do rotator pegou no galho troca,1.0,TAC 21,2317,Baldeio,1.0,2020,12,2020-12,17.0
82432,2020-12-02 09:30:00,2020-12-02 10:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',estourou a mangueira do rotator pegou no galho troca,2.0,TAC 21,2317,Baldeio,1.0,2020,12,2020-12,0.0
82460,2021-02-19 14:00:00,2021-02-19 14:25:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira da sapata,2.0,TAC 21,2389,Baldeio,0.0,2021,2,2021-2,72.0
82460,2021-02-19 14:00:00,2021-02-19 14:25:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira da sapata,0.6,TAC 21,2389,Baldeio,0.0,2021,2,2021-2,0.0
82463,2020-12-20 08:30:00,2020-12-20 08:55:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',estourou a mangueira da garra pegou numa ponta de galho,2.0,TAC 21,2394,Baldeio,0.0,2020,12,2020-12,5.0
82463,2020-12-20 08:30:00,2020-12-20 08:55:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",estourou a mangueira da garra pegou numa ponta de galho,0.8,TAC 21,2394,Baldeio,0.0,2020,12,2020-12,0.0
82439,2021-01-28 09:00:00,2021-01-28 14:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,revisão de 500 horas,1.0,TAC 21,2550,Baldeio,5.0,2021,1,2021-1,156.0
82439,2021-01-28 09:00:00,2021-01-28 14:00:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,revisão de 500 horas,2.0,TAC 21,2550,Baldeio,5.0,2021,1,2021-1,0.0
82439,2021-01-28 09:00:00,2021-01-28 14:00:00,FILTROS,,Preventiva,FILTRO DE AR,revisão de 500 horas,1.0,TAC 21,2550,Baldeio,5.0,2021,1,2021-1,0.0
82439,2021-01-28 09:00:00,2021-01-28 14:00:00,FILTROS,,Preventiva,FILTRO DA TRANSMISSÃO,revisão de 500 horas,2.0,TAC 21,2550,Baldeio,5.0,2021,1,2021-1,0.0
82434,2021-02-02 09:00:00,2021-02-09 11:20:00,PEÇAS VALTRA,,Corretiva,KIT DE VEDAÇÃO DIVERSOS TMO,Estourou os reparo do cilindro do giro e fazer solda na proteção do peito de aço,1.0,TAC 21,2596,Baldeio,170.0,2021,2,2021-2,46.0
82434,2021-02-02 09:00:00,2021-02-09 11:20:00,ELETRODOS,,Corretiva,"ELETRODO 6013 X 3,25MM",Estourou os reparo do cilindro do giro e fazer solda na proteção do peito de aço,10.0,TAC 21,2596,Baldeio,170.0,2021,2,2021-2,0.0
82453,2021-02-10 08:30:00,2021-02-10 08:50:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira do rotator pegou na tora ao empilhar.,2.0,TAC 21,2607,Baldeio,0.0,2021,2,2021-2,11.0
82453,2021-02-10 08:30:00,2021-02-10 08:50:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira do rotator pegou na tora ao empilhar.,1.0,TAC 21,2607,Baldeio,0.0,2021,2,2021-2,0.0
82476,2021-03-01 09:45:00,2021-03-01 10:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",estourou a mangueira do comando pra tore pegou num broto de teca,3.0,TAC 21,2610,Baldeio,0.0,2021,3,2021-3,3.0
82476,2021-03-01 09:45:00,2021-03-01 10:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',estourou a mangueira do comando pra tore pegou num broto de teca,2.0,TAC 21,2610,Baldeio,0.0,2021,3,2021-3,0.0
82454,2021-02-10 17:30:00,2021-02-10 18:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira da garra pegou um galho no terminal,2.0,TAC 21,2610,Baldeio,0.0,2021,2,2021-2,0.0
82454,2021-02-10 17:30:00,2021-02-10 18:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira da garra pegou um galho no terminal,0.8,TAC 21,2610,Baldeio,0.0,2021,2,2021-2,0.0
82727,2021-05-27 08:00:00,2021-05-27 09:40:00,INDEFINIDO,,Preventiva,CONEXAO,Vazamento to nos comandos troca cavalete não consta no sistema 3 pcs,2.0,TAC 21,2942,Baldeio,1.0,2021,5,2021-5,332.0
82727,2021-05-27 08:00:00,2021-05-27 09:40:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1/2""",Vazamento to nos comandos troca cavalete não consta no sistema 3 pcs,3.0,TAC 21,2942,Baldeio,1.0,2021,5,2021-5,0.0
81000,2020-07-03 10:20:00,2020-07-03 15:35:00,PEÇAS VALTRA,,Preventiva,KIT DE VEDAÇÃO DIVERSOS TMO,Desgaste natural por tempo de uso ,1.0,TAC 21,18196,Baldeio,5.0,2020,7,2020-7,15254.0
81894,2020-08-31 13:15:00,2020-08-31 13:45:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Vazou na prensa da mangueira ,1.0,TAC 23,117,Baldeio,0.0,2020,8,2020-8,
79472,2020-01-09 16:00:00,2020-01-09 16:30:00,PEÇAS VALTRA,Fazenda São José (FOL),Corretiva,TERMINAL DIREÇÃO VALTRA,Quebra,1.0,TAC 23,809,Baldeio,0.0,2020,1,2020-1,692.0
79118,2020-01-15 08:00:00,2020-01-15 08:20:00,MANGUEIRA HIDRÁULICA,Fazenda São José,Corretiva,"MANGUEIRA 1/2""",batida na tora,1.0,TAC 23,821,Baldeio,0.0,2020,1,2020-1,12.0
